order_book_id,2022/12/31,2023/6/30,2023/12/31,2024/6/30,2024/12/31,2025/6/30
11144,50.3201,55.9152,66.3548,57.3324,51.6813,44.4041
11145,50.3201,55.9152,66.3548,57.3324,51.6813,44.4041
11146,73.3019,76.1005,65.4661,55.6209,77.1325,55.3789
11147,73.3019,76.1005,65.4661,55.6209,77.1325,55.3789
11148,85.4405,66.5544,79.3219,83.9886,93.5495,93.649
11149,68.8213,60.7316,61.5598,49.9212,48.5554,48.3988
11150,68.8213,60.7316,61.5598,49.9212,48.5554,48.3988
11151,59.7828,78.2284,74.3672,91.1093,83.4665,87.4601
11152,20.1812,24.0432,27.3037,22.8157,21.863,19.9701
11153,54.8762,62.1384,60.3237,54.9238,56.6811,45.1309
11154,54.8762,62.1384,60.3237,54.9238,56.6811,45.1309
11155,33.957,51.4413,45.8131,39.0453,40.0803,34.301
11156,33.957,51.4413,45.8131,39.0453,40.0803,34.301
11157,1.8605,5.7832,7.2908,0,0,0
11158,1.8605,5.7832,7.2908,0,0,0
11159,37.3125,44.4278,78.3293,32.2845,35.9482,37.4073
11160,65.1482,70.0216,65.7544,83.366,76.9387,68.4999
11161,65.1482,70.0216,65.7544,83.366,76.9387,68.4999
11162,10.289,15.3071,13.5962,7.7864,7.1637,6.2372
11163,10.289,15.3071,13.5962,7.7864,7.1637,6.2372
11164,56.2916,52.2481,53.6516,53.8703,72.0063,63.937
11165,56.2916,52.2481,53.6516,53.8703,72.0063,63.937
11167,68.4116,70.735,79.697,62.5796,69.3745,64.8852
11169,42.5502,49.1501,58.1214,58.4203,62.2618,61.1391
11170,80.0623,66.714,76.148,70.1501,61.5484,53.3753
11171,80.0623,66.714,76.148,70.1501,61.5484,53.3753
11172,66.3677,51.1647,79.8018,58.255,85.0446,48.3205
11173,69.3657,68.481,72.7367,57.2643,47.1595,36.0801
11174,21.7773,28.9873,37.5638,30.9201,23.8004,27.6029
11175,19.9782,18.0593,14.0313,12.572,12.4011,6.5633
11176,19.9782,18.0593,14.0313,12.572,12.4011,6.5633
11177,52.9982,48.1949,45.4101,52.0421,37.1377,23.3256
11178,52.9982,48.1949,45.4101,52.0421,37.1377,23.3256
11179,68.4806,60.4811,65.5056,0,0,0
11180,68.4806,60.4811,65.5056,0,0,0
11181,62.317,77.6954,70.4794,68.3102,61.5134,31.5075
11182,62.317,77.6954,70.4794,68.3102,61.5134,31.5075
11183,29.8174,26.8647,30.3773,28.4887,37.9228,36.8464
11184,63.2554,61.6557,78.757,84.1452,89.3224,86.6429
11185,63.2554,61.6557,78.757,84.1452,89.3224,86.6429
11186,58.334,76.2612,66.2191,52.7799,65.2602,79.1764
11188,87.1844,81.7947,81.0018,49.5653,49.6052,41.3065
11190,9.7062,11.2395,6.776,5.5879,14.9976,15.6435
11191,9.7062,11.2395,6.776,5.5879,14.9976,15.6435
11192,18.2638,23.9119,21.8412,16.9772,19.079,1.8914
11193,18.2638,23.9119,21.8412,16.9772,19.079,1.8914
11194,26.9405,27.6918,28.8406,26.1442,37.8795,29.1523
11195,26.9405,27.6918,28.8406,26.1442,37.8795,29.1523
11196,61.7768,41.6116,72.852,76.0727,52.7925,43.1028
11197,61.7768,41.6116,72.852,76.0727,52.7925,43.1028
11198,14.4055,9.7226,6.8552,0,0,0
11199,14.4055,9.7226,6.8552,0,0,0
11201,46.8472,41.6584,51.8607,79.6283,65.5599,43.2199
11202,46.8472,41.6584,51.8607,79.6283,65.5599,43.2199
11203,37.1332,37.1715,37.4073,25.8499,28.4743,56.2124
11204,37.1332,37.1715,37.4073,25.8499,28.4743,56.2124
11206,87.2859,77.4715,81.3476,67.942,64.4959,79.886
11207,87.2859,77.4715,81.3476,67.942,64.4959,79.886
11208,8.9135,4.5485,3.844,0.0047,0,0
11209,8.9135,4.5485,3.844,0.0047,0,0
11212,77.7607,61.4282,47.197,63.0224,69.6818,41.9575
11213,77.7607,61.4282,47.197,63.0224,69.6818,41.9575
11216,68.5107,48.7752,53.5333,51.3243,55.0794,48.3655
11217,68.5107,48.7752,53.5333,51.3243,55.0794,48.3655
11220,73.9269,52.8024,34.1745,31.5824,23.8805,25.6092
11221,73.9269,52.8024,34.1745,31.5824,23.8805,25.6092
11223,87.1844,81.7947,81.0018,49.5653,49.6052,41.3065
11224,45.9435,47.4947,47.6939,53.957,92.8137,94.8756
11225,45.9435,47.4947,47.6939,53.957,92.8137,94.8756
11228,57.6386,67.8278,60.492,61.025,55.3989,36.9797
11229,51.3345,41.7938,60.9577,46.2255,53.3955,47.3609
11230,51.3345,41.7938,60.9577,46.2255,53.3955,47.3609
11231,17.0891,20.8012,17.0552,14.2562,15.7814,8.8357
11232,17.0891,20.8012,17.0552,14.2562,15.7814,8.8357
11236,82.7815,76.0362,71.3438,68.2981,64.451,65.9925
11237,82.7815,76.0362,71.3438,68.2981,64.451,65.9925
11238,41.5131,52.0681,54.6702,44.7376,51.8174,47.6869
11239,41.5131,52.0681,54.6702,44.7376,51.8174,47.6869
11240,51.7408,73.9459,80.5728,74.5576,92.6557,47.2426
11241,73.4286,77.7142,84.7705,76.6676,88.4064,81.4693
11242,65.3123,66.691,64.4832,61.7005,77.802,36.4037
11243,16.0415,16.6921,9.9687,10.1999,11.9169,10.3797
11244,16.0415,16.6921,9.9687,10.1999,11.9169,10.3797
11246,55.2752,49.6902,49.6419,45.3928,46.2256,42.3093
11247,55.2752,49.6902,49.6419,45.3928,46.2256,42.3093
11248,51.8795,55.7027,60.9123,62.8079,64.3589,61.7589
11249,3.3022,2.1337,0.8796,1.0187,1.5825,2.6522
11250,3.3022,2.1337,0.8796,1.0187,1.5825,2.6522
11251,33.095,36.6449,43.3756,34.5742,50.9595,37.5682
11252,33.095,36.6449,43.3756,34.5742,50.9595,37.5682
11254,80.9708,79.6995,84.1177,0,0,0
11255,80.9708,79.6995,84.1177,0,0,0
11256,7.2151,9.537,8.0458,8.7699,6.6204,9.3559
11257,7.2151,9.537,8.0458,8.7699,6.6204,9.3559
11259,52.7645,56.0309,45.9284,51.9337,51.7701,34.4181
11260,93.7496,81.588,75.5439,70.9378,77.2759,73.216
11261,93.7496,81.588,75.5439,70.9378,77.2759,73.216
11264,38.2567,40.999,55.1423,53.1749,54.3975,52.4052
11265,14.2494,18.7902,20.2228,19.8377,0,0
11266,14.2494,18.7902,20.2228,19.8377,0,0
11267,15.6312,18.2978,20.1725,19.7313,18.7663,17.2302
11268,15.6312,18.2978,20.1725,19.7313,18.7663,17.2302
11269,66.8982,73.5311,72.187,80.2348,74.2522,75.2561
11270,66.8982,73.5311,72.187,80.2348,74.2522,75.2561
11271,57.7788,63.8876,66.5906,49.0219,48.3916,33.5898
11272,57.7788,63.8876,66.5906,49.0219,48.3916,33.5898
11273,48.6916,55.7358,51.5683,31.8076,33.7955,31.2866
11274,48.6916,55.7358,51.5683,31.8076,33.7955,31.2866
11275,54.3021,43.4249,41.3382,34.2137,30.6095,28.9651
11276,54.3021,43.4249,41.3382,34.2137,30.6095,28.9651
11277,85.8654,63.7202,68.1717,71.6844,60.4221,65.5641
11278,66.0661,66.1781,71.2058,64.7177,63.9666,61.6694
11279,66.0661,66.1781,71.2058,64.7177,63.9666,61.6694
11282,76.7097,76.1498,77.1877,69.4105,67.3924,71.9962
11283,76.7097,76.1498,77.1877,69.4105,67.3924,71.9962
11284,64.0785,54.1342,40.7088,42.4018,54.2076,41.6802
11285,56.8969,43.3346,52.1317,35.9325,31.4541,21.0134
11286,56.8969,43.3346,52.1317,35.9325,31.4541,21.0134
11287,29.464,56.282,32.6235,58.6565,59.0481,34.1117
11288,68.3814,69.1576,71.4653,68.4479,53.9496,52.6695
11289,68.3814,69.1576,71.4653,68.4479,53.9496,52.6695
11290,17.2712,5.8347,2.9292,11.559,14.8191,0
11291,17.2712,5.8347,2.9292,11.559,14.8191,0
11293,7.8115,8.3983,7.8809,9.0908,9.1689,12.3884
11295,53.2096,54.076,52.0018,48.9497,48.346,45.4894
11296,73.2908,55.8811,70.2436,45.9504,55.854,41.7584
11297,73.2908,55.8811,70.2436,45.9504,55.854,41.7584
11300,76.7635,63.3422,57.8873,59.5995,56.2629,61.8158
11301,76.7635,63.3422,57.8873,59.5995,56.2629,61.8158
11302,5.1649,12.9433,11.867,9.2859,5.8196,6.1994
11303,5.1649,12.9433,11.867,9.2859,5.8196,6.1994
11304,51.3904,55.5322,57.7736,57.8124,53.5587,46.3897
11305,51.3904,55.5322,57.7736,57.8124,53.5587,46.3897
11306,72.3231,65.1549,57.4967,67.8243,68.5086,68.8778
11307,86.0144,79.2987,76.9238,85.5106,84.717,85.0558
11308,51.4092,68.5013,71.4771,80.3226,70.6879,58.7387
11309,66.9696,74.61,82.7644,77.8216,88.8278,83.3088
11312,60.0705,59.0207,47.7195,57.6242,46.8351,40.6114
11313,68.2895,54.1172,42.838,35.9016,40.1245,39.9603
11314,57.0311,63.4527,64.5239,60.7485,60.1474,56.6435
11315,2.3993,7.3866,6.7366,0,13.295,9.3112
11321,77.5971,70.3298,62.1194,65.1528,71.3616,75.5198
11322,91.8618,93.0455,85.5337,85.385,80.3058,82.2171
11323,85.0302,89.8038,86.8411,86.5725,84.7197,85.5638
11324,73.115,87.1831,87.5122,74.2489,68.7638,68.6683
11325,38.6255,69.7069,78.6612,78.8164,69.1929,67.236
11326,44.9215,47.5878,44.0663,45.3847,56.7346,41.7002
11328,86.8725,78.5161,89.1803,81.1215,72.2852,72.8652
11329,86.8725,78.5161,89.1803,81.1215,72.2852,72.8652
11331,40.5767,50.9728,58.5398,60.9928,57.9221,57.7811
11332,40.5767,50.9728,58.5398,60.9928,57.9221,57.7811
11333,40.513,46.6987,46.1657,50.4353,47.4737,43.7454
11334,40.513,46.6987,46.1657,50.4353,47.4737,43.7454
11335,65.3207,70.3794,67.4595,69.6859,66.2592,64.7185
11336,15.6496,5.0908,16.4423,10.8898,12.0151,11.6727
11337,15.6496,5.0908,16.4423,10.8898,12.0151,11.6727
11338,45.8007,55.0193,61.3371,59.9049,64.4736,54.8614
11339,45.8007,55.0193,61.3371,59.9049,64.4736,54.8614
11340,59.6387,28.4769,64.9206,45.3828,61.3047,63.0713
11341,59.6387,28.4769,64.9206,45.3828,61.3047,63.0713
11344,58.8538,62.4628,70.542,73.4491,65.7786,38.4609
11345,58.8538,62.4628,70.542,73.4491,65.7786,38.4609
11346,51.4302,53.6715,48.0044,42.5041,44.5685,39.2962
11347,5.4188,13.2144,15.6894,10.3711,10.6168,6.337
11348,5.4188,13.2144,15.6894,10.3711,10.6168,6.337
11349,54.9704,55.5527,62.4268,53.674,65.868,47.459
11350,54.9704,55.5527,62.4268,53.674,65.868,47.459
11351,27.7751,31.3505,27.7104,29.1494,18.0573,14.549
11352,27.7751,31.3505,27.7104,29.1494,18.0573,14.549
11353,15.5994,15.7454,0.2018,0,0,0.5058
11354,15.5994,15.7454,0.2018,0,0,0.5058
11355,4.9758,0,0.0006,3.0055,2.7137,6.1469
11356,4.9758,0,0.0006,3.0055,2.7137,6.1469
11357,60.9795,30.0059,47.6383,40.3859,50.0255,45.2451
11358,60.9795,30.0059,47.6383,40.3859,50.0255,45.2451
11359,21.9779,17.4829,9.0599,4.3537,2.2936,2.0935
11360,21.9779,17.4829,9.0599,4.3537,2.2936,2.0935
11363,38.3267,33.7163,40.5439,42.7282,40.3181,30.8566
11364,38.3267,33.7163,40.5439,42.7282,40.3181,30.8566
11369,56.6514,57.8284,61.3733,59.0237,56.8499,64.6832
11370,56.6514,57.8284,61.3733,59.0237,56.8499,64.6832
11371,60.1912,70.5968,40.2522,30.6944,33.7586,37.7215
11372,60.1912,70.5968,40.2522,30.6944,33.7586,37.7215
11373,64.3239,65.224,65.0492,67.2132,57.3489,42.6427
11374,64.3239,65.224,65.0492,67.2132,57.3489,42.6427
11376,9.4592,9.61,10.9782,8.0426,6.0542,9.0164
11377,86.2961,94.0289,94.7137,94.4511,94.3777,89.033
11378,86.2961,94.0289,94.7137,94.4511,94.3777,89.033
11383,73.9405,66.4582,74.6064,80.4242,77.7654,89.2076
11384,72.7993,48.6311,27.4849,25.5896,21.6622,27.1601
11385,72.7993,48.6311,27.4849,25.5896,21.6622,27.1601
11387,12.3832,14.1863,13.3286,12.8416,13.9305,11.169
11388,12.3832,14.1863,13.3286,12.8416,13.9305,11.169
11389,52.9647,67.6822,53.8392,37.6386,44.4177,37.4156
11390,21.3561,26.5123,27.4287,27.6191,22.3342,11.4546
11391,63.1679,76.9181,42.7563,81.4545,83.7617,76.6883
11392,62.0364,72.4043,53.5329,41.2438,45.7014,27.7285
11393,2.151,3.186,6.2622,4.2827,2.3047,2.9817
11394,2.151,3.186,6.2622,4.2827,2.3047,2.9817
11395,0,14.7041,10.8364,15.6305,12.9583,3.854
11396,0,14.7041,10.8364,15.6305,12.9583,3.854
11397,7.1405,8.4736,5.5692,2.4998,1.5176,2.7625
11398,7.1405,8.4736,5.5692,2.4998,1.5176,2.7625
11399,37.2303,41.1272,42.8216,37.4252,51.7632,48.6766
11400,37.2303,41.1272,42.8216,37.4252,51.7632,48.6766
11401,50.4643,53.5416,61.2697,51.3769,67.0302,47.165
11402,50.4643,53.5416,61.2697,51.3769,67.0302,47.165
11403,69.7468,67.5717,67.3247,49.6086,51.8193,40.3759
11404,69.7468,67.5717,67.3247,49.6086,51.8193,40.3759
11405,62.7453,55.3789,54.0025,44.4533,49.2351,53.8537
11408,10.9153,8.7161,7.272,0,0,0
11409,10.9153,8.7161,7.272,0,0,0
11410,48.1116,49.2303,54.0874,42.5856,44.8287,57.0396
11411,48.1116,49.2303,54.0874,42.5856,44.8287,57.0396
11412,34.0921,28.893,34.0908,31.2688,91.2969,85.7274
11414,5.8612,8.71,9.6609,8.7205,9.5986,10.0524
11415,5.8612,8.71,9.6609,8.7205,9.5986,10.0524
11418,48.6619,42.153,46.3469,49.2626,42.5744,41.8866
11419,48.6619,42.153,46.3469,49.2626,42.5744,41.8866
11424,43.0873,43.0712,40.523,36.4622,46.0465,48.4345
11425,64.093,46.9745,38.9746,64.7032,75.2593,54.3464
11426,64.093,46.9745,38.9746,64.7032,75.2593,54.3464
11427,70.9312,75.6455,79.8771,72.8013,76.9461,71.0575
11428,70.9312,75.6455,79.8771,72.8013,76.9461,71.0575
11429,23.2038,19.8144,16.4383,18.2045,19.7656,27.6423
11430,32.6838,49.2704,36.2886,27.7394,27.7171,45.7307
11431,54.7328,56.2359,54.3882,44.1152,45.1967,31.1037
11432,54.7328,56.2359,54.3882,44.1152,45.1967,31.1037
11433,17.7771,10.2276,7.725,2.6196,0,0
11434,17.7771,10.2276,7.725,2.6196,0,0
11435,49.8667,40.8721,42.3565,37.4109,40.0287,18.5284
11436,49.8667,40.8721,42.3565,37.4109,40.0287,18.5284
11437,53.2646,57.2596,69.3069,72.6681,66.9851,70.4886
11438,76.2501,0,0,0,0,0
11439,76.2501,0,0,0,0,0
11442,8.1207,2.0359,5.0741,4.0205,3.1393,2.5952
11443,8.1207,2.0359,5.0741,4.0205,3.1393,2.5952
11446,85.3268,74.399,76.4707,83.9807,73.202,79.3072
11447,85.3268,74.399,76.4707,83.9807,73.202,79.3072
11448,81.9213,66.9722,79.4109,47.4257,0,0
11449,81.9213,66.9722,79.4109,47.4257,0,0
11450,79.6431,78.0665,56.8638,45.8344,46.5139,46.2638
11451,79.6431,78.0665,56.8638,45.8344,46.5139,46.2638
11452,42.5921,42.8452,38.3112,34.9549,40.8461,63.1867
11453,54.6885,55.8011,50.9651,54.9578,49.6925,56.2342
11454,66.0159,45.5158,40.1979,47.9254,48.6132,40.3417
11455,76.4492,74.5638,78.804,72.9411,81.5014,33.1096
11456,76.4492,74.5638,78.804,72.9411,81.5014,33.1096
11457,82.0074,81.9923,75.0018,42.8353,32.5724,38.5263
11458,60.4419,65.7719,72.0183,51.9554,43.5918,38.1318
11459,60.4419,65.7719,72.0183,51.9554,43.5918,38.1318
11460,61.8864,45.5871,32.6749,61.9968,68.4293,37.1503
11461,61.8864,45.5871,32.6749,61.9968,68.4293,37.1503
11462,78.9469,83.1805,49.325,48.1276,56.5457,62.8658
11463,89.7039,84.4637,87.9341,91.3412,86.7173,84.5275
11466,75.71,69.9836,66.3928,81.5235,72.343,69.8367
11467,75.71,69.9836,66.3928,81.5235,72.343,69.8367
11468,29.6541,33.2814,35.3908,28.7788,26.6817,23.8049
11469,29.6541,33.2814,35.3908,28.7788,26.6817,23.8049
11470,76.4152,45.6376,56.7251,48.6343,52.9491,61.4857
11471,34.7565,65.9496,65.6686,53.3181,57.9353,57.5925
11472,34.7565,65.9496,65.6686,53.3181,57.9353,57.5925
11473,30.0971,27.7297,30.8666,32.9815,33.9387,41.897
11474,63.9255,62.4144,68.8768,64.0353,63.4207,57.9251
11475,64.158,62.1929,56.1339,75.5238,72.4133,51.5119
11476,51.2737,58.4243,27.4466,36.5063,24.8243,32.1955
11477,66.1211,49.9491,37.1457,29.0329,49.0669,43.0864
11478,59.3837,51.7957,55.0716,43.0185,63.2468,73.1508
11479,92.1943,89.9341,77.3024,62.9749,58.1514,43.864
11480,92.1943,89.9341,77.3024,62.9749,58.1514,43.864
11481,53.1172,47.6448,47.3913,47.9906,67.6384,33.1478
11482,10.1498,14.4001,14.5487,0,0,0
11483,10.1498,14.4001,14.5487,0,0,0
11484,7.1273,0,0,0,0,0
11485,7.1273,0,0,0,0,0
11486,79.9933,49.2216,55.0815,67.4846,63.4633,59.1141
11487,79.9933,49.2216,55.0815,67.4846,63.4633,59.1141
11488,61.9952,68.2031,79.4325,84.257,60.9446,61.8273
11494,13.5392,17.4251,20.9871,0.0393,2.7367,3.8982
11495,13.5392,17.4251,20.9871,0.0393,2.7367,3.8982
11498,40.6097,53.0276,55.6862,54.5692,53.2456,43.3444
11499,40.6097,53.0276,55.6862,54.5692,53.2456,43.3444
11500,78.2294,66.0437,71.3254,78.1215,73.8562,68.9555
11501,27.8742,29.0067,41.071,13.9541,10.9793,7.5716
11502,27.8742,29.0067,41.071,13.9541,10.9793,7.5716
11503,65.4693,80.5091,70.15,42.4637,41.5446,24.9824
11504,6.9322,7.3135,5.0702,3.4467,22.2423,22.7861
11505,6.9322,7.3135,5.0702,3.4467,22.2423,22.7861
11506,87.4962,85.7402,82.884,84.8664,79.6113,72.7474
11507,87.4962,85.7402,82.884,84.8664,79.6113,72.7474
11508,5.6482,12.8364,12.0178,9.3132,5.782,6.0279
11509,5.6482,12.8364,12.0178,9.3132,5.782,6.0279
11510,4.2774,9.6053,12.4166,13.2158,6.1,19.0933
11511,4.2774,9.6053,12.4166,13.2158,6.1,19.0933
11514,15.5657,15.6645,20.3819,8.7856,7.2327,2.275
11515,15.5657,15.6645,20.3819,8.7856,7.2327,2.275
11516,4.9678,7.3842,9.9353,8.7421,5.1863,2.5138
11517,4.9678,7.3842,9.9353,8.7421,5.1863,2.5138
11518,52.6861,57.0526,60.6937,54.7544,51.7702,42.6854
11521,10.8466,13.6882,11.4809,10.8767,6.7853,11.0797
11522,10.8466,13.6882,11.4809,10.8767,6.7853,11.0797
11523,57.0602,77.2943,60.974,55.9761,63.5543,49.7358
11524,57.0602,77.2943,60.974,55.9761,63.5543,49.7358
11525,16.1175,18.5941,16.4915,7.0181,2.4005,2.6152
11526,16.1175,18.5941,16.4915,7.0181,2.4005,2.6152
11527,12.9449,13.3314,13.8957,5.0745,8.9418,6.5318
11528,12.9449,13.3314,13.8957,5.0745,8.9418,6.5318
11530,48.541,58.2677,55.7585,52.3842,52.7857,50.7443
11531,64.8826,51.6287,50.7866,50.0923,43.3355,36.2182
11532,12.9168,11.9028,17.5461,16.6439,10.6193,18.0137
11533,12.9168,11.9028,17.5461,16.6439,10.6193,18.0137
11534,6.7531,12.6258,2.5819,3.4793,5.3069,2.9773
11535,6.7531,12.6258,2.5819,3.4793,5.3069,2.9773
11536,27.748,24.3646,20.459,13.6112,20.6507,22.419
11537,27.748,24.3646,20.459,13.6112,20.6507,22.419
11538,18.0458,11.9471,6.9059,2.7545,7.7523,10.8376
11539,18.0458,11.9471,6.9059,2.7545,7.7523,10.8376
11542,49.3656,53.9343,50.2762,49.0894,48.3914,52.3315
11543,11.1903,17.4844,0,0,0,0
11544,11.1903,17.4844,0,0,0,0
11548,17.8727,14.793,17.5273,12.6052,11.8337,19.3138
11549,17.8727,14.793,17.5273,12.6052,11.8337,19.3138
11550,79.9322,74.1339,68.2146,64.1454,51.4619,44.2894
11551,79.9322,74.1339,68.2146,64.1454,51.4619,44.2894
11552,5.8801,8.7851,10.356,5.7711,9.4454,6.4234
11553,5.8801,8.7851,10.356,5.7711,9.4454,6.4234
11554,15.3923,18.8667,22.0689,21.0228,25.4798,20.8185
11555,15.3923,18.8667,22.0689,21.0228,25.4798,20.8185
11556,12.5347,12.106,9.2144,0.7808,0.2546,9.1882
11558,11.4107,5.5437,3.7684,6.3428,4.414,7.232
11559,11.4107,5.5437,3.7684,6.3428,4.414,7.232
11562,12.3858,11.1535,10.1975,9.5407,9.1959,8.6557
11563,28.9134,27.3771,32.6801,36.3438,24.7731,15.9033
11564,28.9134,27.3771,32.6801,36.3438,24.7731,15.9033
11565,62.5465,63.9561,69.9486,66.674,62.4865,56.062
11566,48.8512,58.3536,60.0733,62.0761,60.0527,56.6164
11567,59.8106,68.5706,67.0815,66.1731,50.5574,38.6881
11568,41.908,52.0131,56.2501,60.142,59.4437,57.3212
11569,41.908,52.0131,56.2501,60.142,59.4437,57.3212
11570,46.7359,48.2614,45.5283,45.0736,45.1536,44.4929
11571,46.7359,48.2614,45.5283,45.0736,45.1536,44.4929
11572,25.3097,21.5244,23.7062,24.2272,0,0
11573,25.3097,21.5244,23.7062,24.2272,0,0
11574,39.1739,38.8209,32.7523,32.8179,35.0963,68.4429
11575,39.1739,38.8209,32.7523,32.8179,35.0963,68.4429
11576,5.6617,8.5885,10.4618,5.6644,0,0
11577,5.6617,8.5885,10.4618,5.6644,0,0
11578,55.1739,62.8889,62.0987,54.7588,76.1555,91.881
11579,55.1739,62.8889,62.0987,54.7588,76.1555,91.881
11581,8.9095,0,0,0,0,0
11582,8.9095,0,0,0,0,0
11585,65.2105,50.2481,51.6437,38.0964,54.9782,37.6465
11586,65.2105,50.2481,51.6437,38.0964,54.9782,37.6465
11588,25.7763,21.2121,16.2823,15.6869,15.1106,26.3796
11589,69.1939,44.9841,42.7439,60.478,85.7773,89.9417
11590,69.1939,44.9841,42.7439,60.478,85.7773,89.9417
11592,90.6038,84.003,75.6936,66.6368,60.1762,71.0165
11598,76.4716,74.9604,64.5783,86.9303,69.1301,40.2679
11599,87.355,74.4234,26.8635,73.9926,58.8026,54.7021
11601,55.7978,65.1116,56.3201,59.5586,53.3748,40.3138
11602,55.7978,65.1116,56.3201,59.5586,53.3748,40.3138
11603,68.1014,56.0733,77.9769,66.2658,83.323,72.6193
11604,68.1014,56.0733,77.9769,66.2658,83.323,72.6193
11616,11.17,5.0818,7.0658,2.9007,6.7095,0.3183
11618,23.3857,30.2824,25.4709,16.6434,15.4415,18.6784
11626,54.8128,60.164,66.0682,66.6617,68.5222,67.0613
11627,54.8128,60.164,66.0682,66.6617,68.5222,67.0613
11629,68.6662,77.8465,60.4993,79.9589,85.8197,93.7266
11635,6.5747,4.224,1.99,0.818,0.3963,0
11636,6.5747,4.224,1.99,0.818,0.3963,0
11637,53.4392,25.2459,20.0037,24.8342,34.484,49.4727
11638,53.4392,25.2459,20.0037,24.8342,34.484,49.4727
11643,48.2333,44.5402,36.1496,41.1034,39.6237,40.7476
11644,48.2333,44.5402,36.1496,41.1034,39.6237,40.7476
11645,63.3407,65.7407,79.9889,78.1786,67.3392,64.0047
11646,63.3407,65.7407,79.9889,78.1786,67.3392,64.0047
11647,1.7624,6.941,9.9229,0,0,0
11648,1.7624,6.941,9.9229,0,0,0
11649,54.1624,56.3469,55.2135,50.7831,48.6171,42.6765
11650,54.1624,56.3469,55.2135,50.7831,48.6171,42.6765
11651,7.5157,5.7741,7.5079,7.8795,3.7248,1.4738
11652,7.5157,5.7741,7.5079,7.8795,3.7248,1.4738
11663,71.3388,50.113,62.7295,35.6178,51.4538,27.0945
11664,71.3388,50.113,62.7295,35.6178,51.4538,27.0945
11665,24.2856,28.548,33.2066,28.2941,39.7391,44.9747
11666,24.2856,28.548,33.2066,28.2941,39.7391,44.9747
11669,64.122,68.9406,60.1765,65.7597,67.9651,48.4637
11670,64.122,68.9406,60.1765,65.7597,67.9651,48.4637
11673,54.1715,67.8185,66.9427,72.493,66.8516,50.4495
11674,54.1715,67.8185,66.9427,72.493,66.8516,50.4495
11681,43.4284,39.7426,52.9926,46.7371,48.0862,48.3897
11682,43.4284,39.7426,52.9926,46.7371,48.0862,48.3897
11685,80.1964,81.6325,77.103,79.0193,79.9871,79.4034
11686,80.1964,81.6325,77.103,79.0193,79.9871,79.4034
11687,42.6354,53.282,52.841,39.1027,50.6109,45.4511
11688,42.6354,53.282,52.841,39.1027,50.6109,45.4511
11690,44.0571,43.7241,42.5649,31.1155,28.1606,32.8087
11691,44.0571,43.7241,42.5649,31.1155,28.1606,32.8087
11692,70.8985,50.0481,62.0866,35.1298,50.9604,26.7595
11693,70.8985,50.0481,62.0866,35.1298,50.9604,26.7595
11694,61.9733,60.2022,52.6408,42.5146,44.593,45.6347
11695,61.9733,60.2022,52.6408,42.5146,44.593,45.6347
11698,31.8346,39.8964,38.8513,31.7546,41.5485,36.9788
11701,31.8346,39.8964,38.8513,31.7546,41.5485,36.9788
11702,27.223,9.1804,8.4253,10.207,5.6847,12.6752
11703,73.1252,56.686,56.8078,62.4258,62.5016,54.6999
11704,94.4061,93.6079,84.8275,92.8991,92.3148,91.8272
11705,94.4061,93.6079,84.8275,92.8991,92.3148,91.8272
11707,81.9406,62.2096,75.9961,79.6556,91.2052,71.5737
11708,69.7132,65.3626,58.9629,38.3996,40.656,22.0894
11709,69.7132,65.3626,58.9629,38.3996,40.656,22.0894
11710,38.0239,42.6697,30.8644,52.4402,44.3766,46.7874
11711,38.0239,42.6697,30.8644,52.4402,44.3766,46.7874
11712,87.9089,83.5429,80.3892,81.7577,81.6241,91.1391
11713,17.0116,20.8554,17.1178,7.6116,6.4768,5.5705
11714,17.0116,20.8554,17.1178,7.6116,6.4768,5.5705
11717,52.9455,61.9508,71.5245,45.6994,59.7739,38.0013
11718,52.9455,61.9508,71.5245,45.6994,59.7739,38.0013
11720,6.2535,12.6624,11.9808,9.6651,6.089,5.9807
11721,6.2535,12.6624,11.9808,9.6651,6.089,5.9807
11722,34.4482,24.8906,22.8641,25.2553,31.4075,47.5261
11723,34.4482,24.8906,22.8641,25.2553,31.4075,47.5261
11724,69.8829,60.0927,45.8832,29.4149,32.8833,20.7491
11726,22.9873,26.2253,23.6483,43.0654,32.8285,29.9281
11727,32.9351,4.3823,3.8906,7.3877,8.6612,6.1783
11728,32.9351,4.3823,3.8906,7.3877,8.6612,6.1783
11729,23.5182,23.6412,27.869,29.6038,29.5737,27.9087
11730,23.5182,23.6412,27.869,29.6038,29.5737,27.9087
11731,11.3604,10.4942,0,0,0,0
11732,11.3604,10.4942,0,0,0,0
11733,46.5755,43.2664,53.8926,65.878,72.5146,53.389
11734,25.4161,39.2651,36.4726,26.7886,37.2043,38.2047
11735,25.4161,39.2651,36.4726,26.7886,37.2043,38.2047
11736,17.3612,5.2043,9.5823,7.3788,10.2298,10.3285
11737,17.3612,5.2043,9.5823,7.3788,10.2298,10.3285
11738,37.8696,44.4092,44.896,41.3415,22.7854,23.8198
11739,37.8696,44.4092,44.896,41.3415,22.7854,23.8198
11740,62.2553,50.1189,36.0375,27.7766,17.443,24.8262
11741,62.2553,50.1189,36.0375,27.7766,17.443,24.8262
11743,14.0189,13.5657,12.0765,11.214,14.3718,19.4219
